Disease,ChemicalName,ChemicalID,CasRN,tier,InferenceGeneSymbol,InferenceScore,gene_count,PubMedIDs
Pneumonia,Soot,D053260,,curated,,,,25071917
Pneumonia,ST2825,C525002,,curated,,,,35795853
Pneumonia,Steroids,D013256,,curated,,,,16131795
Pneumonia,Streptomycin,D013307,57-92-1,curated,,,,4998180|6028697
Pneumonia,Styrene,D020058,,curated,,,,19428955
Pneumonia,Sulfasalazine,D012460,599-79-1,curated,,,,2859799|2894766
Pneumonia,Sulfur Dioxide,D013458,7446-09-5,curated,,,,25115710
Pneumonia,Taurine,D013654,107-35-7,curated,,,,19362168
Pneumonia,Theophylline,D013806,58-55-9,curated,,,,1541177
Pneumonia,titanium dioxide,C009495,13463-67-7,curated,,,,22956629|27760801|30012374|8063194
Pneumonia,Tobacco Smoke Pollution,D014028,,curated,,,,18793622|22575871|24612634|24632068|24633890|28790194|28960804|29205062|33660100
Pneumonia,Tobramycin,D014031,32986-56-4,curated,,,,256433|3578331
Pneumonia,"Trimethoprim, Sulfamethoxazole Drug Combination",D015662,8064-90-2,curated,,,,25170804|9972380
Pneumonia,triptolide,C001899,38748-32-2,curated,,,,20348278
Pneumonia,troclosene,C011765,2782-57-2,curated,,,,35675544
Pneumonia,Tungsten,D014414,7440-33-7,curated,,,,22198552
Pneumonia,Ursodeoxycholic Acid,D014580,128-13-2,curated,,,,22942741
Pneumonia,valspodar,C070272,121584-18-7,curated,,,,12531223
Pneumonia,Vanadium,D014639,7440-62-2,curated,,,,9710962
Pneumonia,Vancomycin,D014640,1404-90-6,curated,,,,15221158|17060545
Pneumonia,Vehicle Emissions,D001335,,curated,,,,17450216|19560508|20049117|24060272
Pneumonia,Venlafaxine Hydrochloride,D000069470,,curated,,,,12663337
Pneumonia,Vinblastine,D014747,865-21-4,curated,,,,54212
Pneumonia,Voriconazole,D065819,,curated,,,,19148589
Pneumonia,Vorinostat,D000077337,,curated,,,,18854394
Pneumonia,wogonin,C085514,632-85-9,curated,,,,37004399
Pneumonia,yupingfeng,C532967,,curated,,,,37004399
Pneumonia,Zinc,D015032,7440-66-6,curated,,,,18197293
Pneumonia,zinc chromate,C023616,13530-65-9,curated,,,,19109987
Pneumonia,Zinc Oxide,D015034,1314-13-2,curated,,,,22240982|23832296|35247504
Pneumonia,Zinc Sulfate,D019287,7733-02-0,curated,,,,19679144
Pneumonia,TMC 120A,C402696,,gene_inferred,ABCF1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL11,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL12,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL17,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL19,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL2,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL20,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL24,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL4,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL7,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCL9,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCR2,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCR6,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CCR9,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CD40LG,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CX3CL1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCL1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCL15,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCL5,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCL9,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCR2,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,CXCR3,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IFNG,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL13,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL18,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL1B,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL1R1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL1R2,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL2RB,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL4,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL5RA,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL6,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,IL6ST,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,ITGB2,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,SPP1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,TGFB1,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,TNF,174.23,39,21625544|28917655|34390737
Pneumonia,TMC 120A,C402696,,gene_inferred,TNFRSF1A,174.23,39,21625544
Pneumonia,TMC 120A,C402696,,gene_inferred,TNFRSF1B,174.23,39,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL11,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL12,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL17,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL2,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL20,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL4,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL7,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL8,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCL9,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCR1,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCR2,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCR6,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CCR9,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CD40LG,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CSF2,151.80,38,11732872
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CX3CL1,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CXCL1,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CXCL15,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CXCL5,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CXCL9,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,CXCR3,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,EGR1,151.80,38,29787794
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IFNG,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IKBKB,151.80,38,31095431
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL13,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL18,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL1B,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL1R1,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL4,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL5RA,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL6,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,IL6ST,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,ITGB2,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,PF4,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,TGFB1,151.80,38,21625544
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,TLR4,151.80,38,26882889
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,TNF,151.80,38,21625544|28917655|34390737
Pneumonia,curdlan,C038459,54724-00-4,gene_inferred,TNFRSF1B,151.80,38,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,ABCF1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CASP1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL11,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL12,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL19,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL2,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL20,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL4,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL7,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCL8,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCR2,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCR6,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CCR9,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CD40LG,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CX3CL1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCL1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCL15,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCL5,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCL9,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCR2,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,CXCR3,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IFNG,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL13,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL18,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL1B,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL1R1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL1R2,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL5RA,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL6,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,IL6ST,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,ITGB2,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,SPP1,143.53,34,21625544
Pneumonia,Mycotoxins,D009183,,gene_inferred,TNF,143.53,34,21625544|28917655|34390737
Pneumonia,Mycotoxins,D009183,,gene_inferred,TNFRSF1A,143.53,34,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,ABCF1,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL11,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL12,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL19,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL2,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL20,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL24,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL4,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL7,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCL8,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCR2,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCR6,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CCR9,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CD40LG,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CX3CL1,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CXCL1,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CXCL15,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CXCL5,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CXCR2,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,CXCR3,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,IL13,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,IL18,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,IL1R1,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,IL2RB,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,IL6ST,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,PF4,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,TGFB1,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,TNF,141.84,30,21625544|28917655|34390737
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,TNFRSF1A,141.84,30,21625544
Pneumonia,brevianamide A,C006794,23402-09-7,gene_inferred,TNFRSF1B,141.84,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,ABCF1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL11,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL12,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL19,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL2,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL20,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL4,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL7,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCL8,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCR1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCR2,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCR6,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CCR9,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CD40LG,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CX3CL1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CXCL1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CXCL5,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,CXCR3,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL1B,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL1R1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL2RB,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL5RA,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL6,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,IL6ST,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,ITGB2,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,PF4,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,SPP1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,TGFB1,134.25,30,21625544
Pneumonia,neoechinulin A,C490266,,gene_inferred,TNF,134.25,30,21625544|28917655|34390737
Pneumonia,neoechinulin A,C490266,,gene_inferred,TNFRSF1A,134.25,30,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,ABCF1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCL12,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCL19,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCL20,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCL4,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCL7,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCR1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCR2,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCR6,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CCR9,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CD40LG,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CX3CL1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CXCL1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CXCL15,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CXCL5,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CXCR2,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,CXCR3,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IFNG,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL18,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL1B,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL1R1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL2RB,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL4,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL5RA,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL6,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,IL6ST,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,SPP1,132.56,29,21625544
Pneumonia,cladosporin,C000488,,gene_inferred,TNF,132.56,29,21625544|28917655|34390737
Pneumonia,cladosporin,C000488,,gene_inferred,TNFRSF1A,132.56,29,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,ABCF1,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL11,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL12,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL17,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL19,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL2,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL20,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL4,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL7,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL8,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCL9,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCR1,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CCR6,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CX3CL1,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CXCL1,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CXCL5,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CXCL9,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,CXCR2,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IFNG,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IL13,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IL1B,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IL1R2,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IL5RA,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,IL6ST,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,TGFB1,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,TNF,128.07,28,21625544|28917655|34390737
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,TNFRSF1A,128.07,28,21625544
Pneumonia,neoechinulin,C015380,25644-25-1,gene_inferred,TNFRSF1B,128.07,28,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,ABCF1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CASP1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCL19,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCL20,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCL8,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCR1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCR2,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCR6,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CCR9,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CD40LG,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CX3CL1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CXCL1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CXCL5,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CXCL9,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,CXCR3,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,HMOX1,106.19,30,16582079
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IFNG,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL13,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL18,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL1B,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL1R1,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL2RB,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL5RA,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL6,106.19,30,21625544
Pneumonia,Sterigmatocystin,D013241,10048-13-2,gene_inferred,IL6ST,106.19,30,21625544
